"","Survey","Transect","Team","Species","ID","Distance","Detected","Beaufort","Glare","Subjective","Swell","TOD","Group.size","Group","W.R","W.L","y10","y01","y11"
"13348","SEA",3037289,"front","BODO",32096,142.881515,1,1.618,1.893,2.855,0.674534613147179,14.745,16,2,340,0,1,0,0
"13350","SEA",3036810,"front","BODO",32097,55.912027,1,1.664,1.307,3,0.674534613147179,16.022,2,2,340,0,1,0,0
"13352","SEA",3036570,"front","BODO",32098,89.196536,1,1.4,1.4,3,0.674534613147179,16.116,18,2,340,0,1,0,0
"13354","SEA",3038246,"front","BODO",32203,89.196536,1,1.684,1.74,2.979,0.674534613147179,12.92,97,2,340,0,0,0,1
"13356","SEA",3039459,"front","BODO",32206,261.179708,1,2,2,3,0.674534613147179,13.951,36,2,340,0,1,0,0
"13358","SEA",3039459,"front","BODO",32209,203.108817,1,2,2,3,0.674534613147179,14.161,2,2,340,0,1,0,0
"13360","SEA",3038008,"front","BODO",32213,182.88,1,1.627,1.627,3,0.674534613147179,15.448,5,2,340,0,1,0,0
"13361","SEA",3038007,"front","BODO",32214,203.108817,1,1.927,1.98,3,0.674534613147179,15.852,7,2,340,0,1,0,0
"13364","SEA",3038247,"front","BODO",32215,217.947897,1,1.556,2,2.556,0.674534613147179,16.11,6,2,340,0,1,0,0
"13366","SEA",3038246,"front","BODO",32216,251.712726,1,1.684,1.74,2.979,0.674534613147179,16.55,25,2,340,0,1,0,0
"13367","SEA",3038020,"front","BODO",32219,93.182014,1,1,1,3,0.674534613147179,19.188,4,2,340,0,1,0,0
"13369","SEA",3038021,"front","BODO",32220,170.538359,1,1,1,3,0.674534613147179,19.282,9,2,340,0,1,0,0
"13372","SEA",3038262,"front","BODO",32221,89.196536,1,1,1,3,0.674534613147179,19.377,9,2,340,0,1,0,0
"13374","SEA",3038500,"front","BODO",32228,32.246678,1,2,2,3,0.674534613147179,20.033,63,2,340,0,1,0,0
"13376","SEA",3038500,"front","BODO",32229,105.585817,1,2,2,3,0.674534613147179,20.147,2,2,340,0,1,0,0
"13378","SEA",3038485,"front","BODO",32230,142.881515,1,2.038,1.645,2.533,0.674534613147179,21.104,1,2,340,0,1,0,0
"13380","SEA",3038485,"front","BODO",32231,182.88,1,2.038,1.645,2.533,0.674534613147179,21.128,3,2,340,0,1,0,0
"13381","SEA",3038726,"front","BODO",32232,83.343218,1,2.831,2,2.755,0.674534613147179,21.612,42,2,340,0,0,0,1
"13384","SEA",3038485,"front","BODO",32233,105.585817,1,2.038,1.645,2.533,0.674534613147179,21.704,5,2,340,0,1,0,0
"13386","SEA",3038485,"front","BODO",32358,59.421314,1,2.038,1.645,2.533,0.674534613147179,12.262,4,2,340,0,0,0,1
"13388","SEA",3038485,"front","BODO",32359,225.837992,1,2.038,1.645,2.533,0.674534613147179,12.381,6,2,340,0,1,0,0
"13389","SEA",3038486,"front","BODO",32360,87.229285,1,1.09,0.145,2.973,0.674534613147179,12.438,24,2,340,0,0,0,1
"13392","SEA",3038726,"front","BODO",32361,59.421314,1,2.831,2,2.755,0.674534613147179,12.495,32,2,340,0,0,0,1
"13394","SEA",3038964,"front","BODO",32365,210.379374,1,2.879,1.913,2.525,0.674534613147179,14.232,15,2,340,0,1,0,0
"13396","SEA",3038963,"front","BODO",32366,89.196536,1,2.189,1.997,1.88,0.674534613147179,14.311,17,2,340,0,1,0,0
"13397","SEA",3038962,"front","BODO",32367,89.196536,1,2,1.558,1.442,0.674534613147179,14.526,11,2,340,0,0,0,1
"13400","SEA",3039203,"front","BODO",32368,15.999927,0,2,2,1.998,0.674534613147179,14.706,78,2,340,0,0,1,0
"13402","SEA",3039447,"front","BODO",32369,66.562876,1,3.828,2.656,1.344,0.674534613147179,14.957,3,2,340,0,1,0,0
"13403","SEA",3038963,"front","BODO",32370,142.881515,1,2.189,1.997,1.88,0.674534613147179,15.259,3,2,340,0,1,0,0
"13406","SEA",3038963,"front","BODO",32371,148.093304,1,2.189,1.997,1.88,0.674534613147179,15.343,2,2,340,0,1,0,0
"13408","SEA",3038724,"front","BODO",32372,176.605163,1,2.528,1.616,2.384,0.674534613147179,15.503,3,2,340,0,1,0,0
"13409","SEA",3044240,"front","BODO",32495,148.093304,1,3.11,2.445,1.555,0.674534613147179,18.9,31,2,340,0,1,0,0
"13412","SEA",3043515,"front","BODO",32497,112.069008,1,1.292,1,3,0.674534613147179,19.474,15,2,340,0,0,0,1
"13413","SEA",3047359,"front","BODO",32685,156.194276,1,3,2,2,0.674534613147179,22.506,25,2,340,0,0,0,1
"13416","SEA",3039203,"front","BODO",32800,19.221463,1,2,2,2,0.674534613147179,14.881,1,2,340,0,1,0,0
"13417","SEA",3039203,"front","BODO",32801,128.053955,1,2,2,2,0.674534613147179,14.902,5,2,340,0,1,0,0
"13420","SEA",3039442,"front","BODO",32802,132.870098,1,2,2,2,0.674534613147179,14.999,2,2,340,0,1,0,0
"13421","SEA",3039443,"front","BODO",32803,55.912027,1,2.265,2,2,0.674534613147179,15.017,7,2,340,0,0,0,1
"13424","SEA",3039443,"front","BODO",32804,118.763661,1,2.265,2,2,0.674534613147179,15.074,18,2,340,0,1,0,0
"13426","SEA",3039444,"front","BODO",32805,85.278345,0,2.982,2,2,0.674534613147179,15.129,1,2,340,0,0,1,0
"13427","SEA",3039682,"front","BODO",32806,25.702108,1,2.609,2.236,2.529,0.674534613147179,15.771,5,2,340,0,0,0,1
"13429","SEA",3039683,"front","BODO",32807,93.182014,1,3,2.094,2.813,0.674534613147179,15.834,2,2,340,0,1,0,0
"13432","SEA",3039923,"front","BODO",32808,128.053955,1,3,2.602,1.398,0.674534613147179,15.875,16,2,340,0,0,0,1
"13434","SEA",3040162,"front","BODO",32809,132.870098,1,3,2.427,1.573,0.674534613147179,17.197,11,2,340,0,1,0,0
"13435","SEA",3042806,"front","BODO",32811,85.278345,0,3.09,2,2,0.674534613147179,20.026,2,2,340,0,0,1,0
"13437","SEA",3050939,"front","BODO",32890,217.947897,1,4,3,2,0.674534613147179,19.596,49,2,340,0,1,0,0
"13440","SEA",3051901,"front","BODO",32891,251.712726,1,3,2,2,0.674534613147179,20.068,2,2,340,0,1,0,0
"13442","SEA",3052384,"front","BODO",32892,55.912027,1,2,2,3,0.674534613147179,20.265,3,2,340,0,0,0,1
"13443","SEA",3052384,"front","BODO",32893,182.88,1,2,2,3,0.674534613147179,20.279,1,2,340,0,1,0,0
"13445","SEA",3052864,"front","BODO",32894,19.221463,1,1,1.194,3,0.674534613147179,20.676,1,2,340,0,1,0,0
"13448","SEA",3056674,"front","BODO",32919,49.002548,0,3,2,2,0.674534613147179,18.772,4,2,340,0,0,1,0
"13450","SEA",3056674,"front","BODO",32920,158.975159,1,3,2,2,0.674534613147179,18.78,6,2,340,0,1,0,0
"13451","SEA",3057395,"front","BODO",32923,85.278345,1,3,3,2,0.674534613147179,19.764,1,2,340,0,1,0,0
"13453","SEA",3058111,"front","BODO",32926,89.196536,1,3,2,2,0.674534613147179,21.746,6,2,340,0,1,0,0
"13455","SEA",3058590,"front","BODO",32974,85.278345,0,3,3,2,0.674534613147179,13.609,6,2,340,0,0,1,0
"13457","SEA",3059312,"front","BODO",32976,118.763661,1,2.102,1,3,0.674534613147179,14.414,1,2,340,0,1,0,0
"13459","SEA",3058346,"front","BODO",32979,79.518487,1,2.385,1,3,0.674534613147179,15.009,5,2,340,0,0,0,1
"13461","SEA",3058104,"front","BODO",32980,176.605163,1,2,1,3,0.674534613147179,15.159,1,2,340,0,1,0,0
"13464","SEA",3058825,"front","BODO",32982,49.002548,0,2,2,2,0.674534613147179,15.48,1,2,340,0,0,1,0
"13466","SEA",3059787,"front","BODO",32991,97.239021,1,1,2,2,0.674534613147179,16.95,5,2,340,0,1,0,0
"13467","SEA",3059546,"front","BODO",32994,132.870098,1,1,2,3,0.674534613147179,17.114,19,2,340,0,1,0,0
"13469","SEA",3056684,"front","BODO",32995,114.276107,1,2.801,1.867,2.052,0.674534613147179,19.714,5,2,340,0,1,0,0
"13472","SEA",3067472,"front","BODO",33080,38.872344,1,2.818,1,3,0.674534613147179,13.473,6,2,340,0,0,0,1
"13474","SEA",3068430,"front","BODO",33081,170.538359,1,1.302,2,2.302,0.674534613147179,14.154,1,2,340,0,1,0,0
"13476","SEA",3068432,"front","BODO",33082,182.88,0,3,2,3,0.674534613147179,14.362,15,2,340,0,0,1,0
"13478","SEA",3068911,"front","BODO",33083,123.354118,1,2,2,2,0.674534613147179,14.824,1,2,340,0,1,0,0
"13479","SEA",3069392,"front","BODO",33084,142.881515,1,2,2,2,0.674534613147179,15.098,12,2,340,0,1,0,0
"13482","SEA",3066991,"front","BODO",33085,234.075726,1,1,2,2,0.674534613147179,17.452,2,2,340,0,1,0,0
"13483","SEA",3066511,"front","BODO",33086,158.975159,1,2,2,2,0.674534613147179,17.956,5,2,340,0,1,0,0
"13486","SEA",3066510,"front","BODO",33087,271.13075,1,1.299,2,2,0.674534613147179,18.082,2,2,340,0,1,0,0
"13487","SEA",3066029,"front","BODO",33205,85.278345,1,2.704,1.803,2.901,0.674534613147179,12.667,17,2,340,0,0,0,1
"13490","SEA",3065549,"front","BODO",33206,15.999927,0,3.025,1,3,0.674534613147179,13.411,3,2,340,0,0,1,0
"13491","SEA",3065070,"front","BODO",33208,81.423422,1,4,2,3,0.674534613147179,13.79,5,2,340,0,1,0,0
"13494","SEA",3060026,"front","BODO",33210,114.276107,1,2,1,3,0.674534613147179,16.95,42,2,340,0,0,0,1
"13495","SEA",3060509,"front","BODO",33211,167.578645,1,1,1,2.934,0.674534613147179,17.192,1,2,340,0,0,0,1
"13498","SEA",3060750,"front","BODO",33212,261.179708,1,1,3,1,0.674534613147179,17.285,4,2,340,0,1,0,0
"13500","SEA",3060751,"front","BODO",33213,182.88,1,1.589,3,0.698,0.674534613147179,17.354,3,2,340,0,1,0,0
"13501","SEA",3060751,"front","BODO",33214,271.13075,1,1.589,3,0.698,0.674534613147179,17.39,1,2,340,0,1,0,0
"13504","SEA",3060992,"front","BODO",33215,329.924254,1,2,3,1,0.674534613147179,17.519,7,2,340,0,1,0,0
"13506","SEA",3060748,"front","BODO",33216,87.229285,1,2,2,2,0.674534613147179,18.003,6,2,340,0,0,0,1
"13507","SEA",3060742,"front","BODO",33217,45.597105,1,1.501,1,2.499,0.674534613147179,18.536,4,2,340,0,1,0,0
"13510","SEA",3060985,"front","BODO",33219,182.88,1,1.865,1,3,0.674534613147179,18.807,3,2,340,0,1,0,0
"13512","SEA",3060986,"front","BODO",33220,35.548271,1,2,1,3,0.674534613147179,18.841,7,2,340,0,1,0,0
"13514","SEA",3061226,"front","BODO",33221,22.45484,1,2.346,1,3,0.674534613147179,18.934,5,2,340,0,1,0,0
"13516","SEA",3061226,"front","BODO",33222,210.379374,1,2.346,1,3,0.674534613147179,18.957,6,2,340,0,1,0,0
"13518","SEA",3061950,"front","BODO",33224,271.13075,1,2,2,2.124,0.674534613147179,19.717,2,2,340,0,1,0,0
"13520","SEA",3061708,"front","BODO",33226,196.11479,1,2,2,2,0.674534613147179,19.923,25,2,340,0,1,0,0
"13521","SEA",3061222,"front","BODO",33228,50.717113,1,1,2,2,0.674534613147179,20.283,1,2,340,0,0,0,1
"13523","SEA",3061221,"front","BODO",33229,49.002548,0,1,2,2,0.674534613147179,20.316,2,2,340,0,0,1,0
"13526","SEA",3064105,"front","BODO",33420,75.751376,1,2,0,2.938,0.674534613147179,12.637,2,2,340,0,0,0,1
"13527","SEA",3063624,"front","BODO",33421,81.423422,1,2,0.59,2.59,0.674534613147179,12.828,15,2,340,0,1,0,0
"13530","SEA",3063147,"front","BODO",33422,158.975159,1,2,1,3,0.674534613147179,13.711,4,2,340,0,1,0,0
"13532","SEA",3063145,"front","BODO",33423,225.837992,1,1,1,3,0.674534613147179,13.912,2,2,340,0,1,0,0
"13534","SEA",3062665,"front","BODO",33424,85.278345,0,1.914,1.914,3,0.674534613147179,14.394,4,2,340,0,0,1,0
"13535","SEA",3061943,"front","BODO",33426,93.182014,1,1,1.253,3,0.674534613147179,15.583,70,2,340,0,0,0,1
"13538","SEA",3076338,"front","BODO",33552,271.13075,0,3,1,3,0.674534613147179,18.545,2,2,340,0,0,1,0
"13540","SEA",3076099,"front","BODO",33553,142.881515,1,3,1,3,0.674534613147179,18.592,4,2,340,0,1,0,0
"13542","SEA",3075864,"front","BODO",33554,118.763661,1,3.395,1,3,0.674534613147179,19.504,33,2,340,0,0,0,1
"13543","SEA",3066029,"front","BODO",33645,182.88,1,4,1,2.126,0.674534613147179,14.513,3,2,340,0,1,0,0
"13546","SEA",3065548,"front","BODO",33649,89.196536,1,4,1,2,0.674534613147179,14.794,4,2,340,0,1,0,0
"13547","SEA",3065071,"front","BODO",33654,101.372039,1,4,2,3,0.674534613147179,15.735,3,2,340,0,1,0,0
"13549","SEA",3065070,"front","BODO",33656,25.702108,1,4,2,3,0.674534613147179,16.254,3,2,340,0,1,0,0
"13552","SEA",3065070,"front","BODO",33657,0,1,4,2,3,0.674534613147179,16.268,6,2,340,0,1,0,0
"13553","SEA",3065069,"front","BODO",33658,153.454541,0,4,2,3,0.674534613147179,16.494,10,2,340,0,0,1,0
"13556","SEA",3065067,"front","BODO",33659,52.439996,1,3,2,3,0.674534613147179,16.608,2,2,340,0,1,0,0
"13558","SEA",3064586,"front","BODO",33660,28.965346,1,2.719,1,3,0.674534613147179,18.284,15,2,340,0,1,0,0
"13560","SEA",3064586,"front","BODO",33661,93.182014,1,2.719,1,3,0.674534613147179,18.332,2,2,340,0,1,0,0
"13562","SEA",3064586,"front","BODO",33662,28.965346,1,2.719,1,3,0.674534613147179,18.374,1,2,340,0,1,0,0
"13563","SEA",3064587,"front","BODO",33663,52.439996,1,2.354,1,3,0.674534613147179,18.482,8,2,340,0,0,0,1
"13565","SEA",3064587,"front","BODO",33664,59.421314,1,2.354,1,3,0.674534613147179,18.508,7,2,340,0,0,0,1
"13568","SEA",3064588,"front","BODO",33665,17.609341,1,3,1,3,0.674534613147179,18.644,6,2,340,0,0,0,1
"13569","SEA",3064590,"front","BODO",33666,15.999927,0,3,1,3,0.674534613147179,18.81,2,2,340,0,0,1,0
"13571","SEA",3064110,"front","BODO",33667,109.88539,1,2,3,2,0.674534613147179,19.366,2,2,340,0,0,0,1
"13573","SEA",3064108,"front","BODO",33668,186.10004,1,2,2.886,2.114,0.674534613147179,19.478,10,2,340,0,0,0,1
"13575","SEA",3064108,"front","BODO",33669,251.712726,1,2,2.886,2.114,0.674534613147179,19.574,1,2,340,0,0,0,1
"13577","SEA",3064107,"front","BODO",33670,70.201055,1,2,2,3,0.674534613147179,19.634,6,2,340,0,1,0,0
"13580","SEA",3064105,"front","BODO",33671,196.11479,1,2.294,2,3,0.674534613147179,19.786,2,2,340,0,0,0,1
"13581","SEA",3063624,"front","BODO",33672,128.053955,0,2,0.356,3,0.674534613147179,19.982,1,2,340,0,0,1,0
"13583","SEA",3063624,"front","BODO",33673,54.171524,1,2,0.356,3,0.674534613147179,19.987,12,2,340,0,0,0,1
"13586","SEA",3063625,"front","BODO",33674,176.605163,1,2,0,3,0.674534613147179,20.131,2,2,340,0,1,0,0
"13588","SEA",3063625,"front","BODO",33675,45.597105,1,2,0,3,0.674534613147179,20.143,1,2,340,0,1,0,0
"13589","SEA",3063629,"front","BODO",33678,43.905603,1,2,0,3,0.674534613147179,20.742,2,2,340,0,0,0,1
"13592","SEA",3063149,"front","BODO",33680,30.603616,1,2,3,2,0.674534613147179,21.597,3,2,340,0,0,0,1
"13594","SEA",3062903,"front","BODO",33683,38.872344,1,2,3,2,0.674534613147179,22.076,3,2,340,0,0,0,1
"13596","SEA",3062422,"front","BODO",33878,203.108817,1,0,0,2,0.674534613147179,13.293,4,2,340,0,1,0,0
"13598","SEA",3062423,"front","BODO",33880,103.468526,1,2,0,2.148,0.674534613147179,13.374,11,2,340,0,0,0,1
"13600","SEA",3062424,"front","BODO",33881,9.584335,0,2,0.75,2.75,0.674534613147179,13.48,2,2,340,0,0,1,0
"13601","SEA",3062666,"front","BODO",33885,35.548271,1,3,1,3,0.674534613147179,13.885,2,2,340,0,1,0,0
"13604","SEA",3062187,"front","BODO",33886,17.609341,1,3,2,3,0.674534613147179,15.094,1,2,340,0,0,0,1
"13606","SEA",3062186,"front","BODO",33887,256.388304,1,3,2,3,0.674534613147179,15.16,4,2,340,0,0,0,1
"13607","SEA",3061943,"front","BODO",33888,52.439996,1,2,1.334,3,0.674534613147179,15.552,2,2,340,0,0,0,1
"13609","SEA",3061942,"front","BODO",33890,30.603616,1,1.008,1,3,0.674534613147179,15.589,3,2,340,0,0,0,1
"13612","SEA",3061711,"front","BODO",33896,15.999927,0,4,3,2,0.674534613147179,16.955,4,2,340,0,0,1,0
"13613","SEA",3057391,"front","BODO",33961,19.221463,1,2,2,3,0.674534613147179,18.337,2,2,340,0,0,0,1
"13616","SEA",3061232,"front","BODO",34010,217.947897,1,2,2,2,0.674534613147179,17.098,3,2,340,0,1,0,0
"13618","SEA",3061232,"front","BODO",34012,83.343218,1,2,2,2,0.674534613147179,17.131,5,2,340,0,0,0,1
"13619","SEA",3060992,"front","BODO",34013,210.379374,1,2,2,3,0.674534613147179,17.499,1,2,340,0,1,0,0
"13622","SEA",3060509,"front","BODO",34016,45.597105,1,2,2,3,0.674534613147179,17.899,1,2,340,0,0,0,1
"13624","SEA",3060509,"front","BODO",34017,192.715309,1,2,2,3,0.674534613147179,17.96,1,2,340,0,0,0,1
"13626","SEA",3060266,"front","BODO",34018,206.708237,1,1.768,2,3,0.674534613147179,18.134,9,2,340,0,0,0,1
"13628","SEA",3059782,"front","BODO",34019,66.562876,1,1,1,3,0.674534613147179,18.436,6,2,340,0,1,0,0
"13629","SEA",3059304,"front","BODO",34020,3.192182,1,1.508,1,3,0.674534613147179,18.747,1,2,340,0,1,0,0
"13632","SEA",3059546,"front","BODO",34021,261.179708,0,1,1,3,0.674534613147179,19.019,27,2,340,0,0,1,0
"13633","SEA",3059789,"front","BODO",34022,132.870098,1,1.106,1,3,0.674534613147179,19.169,6,2,340,0,1,0,0
"13636","SEA",3059549,"front","BODO",34025,22.45484,1,2,2,3,0.674534613147179,20.137,2,2,340,0,0,0,1
"13637","SEA",3055480,"front","BODO",34157,77.627954,1,2,3,2,0.674534613147179,19.039,3,2,340,0,0,0,1
"13639","SEA",3055480,"front","BODO",34158,101.372039,1,2,3,2,0.674534613147179,19.256,4,2,340,0,1,0,0
"13641","SEA",3055961,"front","BODO",34224,137.809965,1,2,1,3,0.674534613147179,19.787,2,2,340,0,1,0,0
"13643","SEA",3056201,"front","BODO",34225,54.171524,1,2,1,3,0.674534613147179,19.793,30,2,340,0,0,0,1
"13645","SEA",3056201,"front","BODO",34226,66.562876,1,2,1,3,0.674534613147179,19.864,5,2,340,0,1,0,0
"13647","SEA",3056443,"front","BODO",34227,43.905603,1,2,1,3,0.674534613147179,20.102,12,2,340,0,0,0,1
"13649","SEA",3055711,"front","BODO",34228,73.888316,1,2.811,2,3,0.674534613147179,21.042,2,2,340,0,1,0,0
"13652","SEA",3056919,"front","BODO",34230,234.075726,0,2,0,3,0.674534613147179,21.592,2,2,340,0,0,1,0
"13653","SEA",3053324,"front","BODO",34283,158.975159,1,2,2,3,0.674534613147179,15.626,2,2,340,0,1,0,0
"13656","SEA",3053087,"front","BODO",34284,49.002548,0,2,1,3,0.674534613147179,15.873,2,2,340,0,0,1,0
"13657","SEA",3053573,"front","BODO",34286,81.423422,1,3,3,2,0.674534613147179,17.145,2,2,340,0,1,0,0
"13659","SEA",3053091,"front","BODO",34287,54.171524,1,1.926,3,2,0.674534613147179,17.303,1,2,340,0,0,0,1
"13662","SEA",3053091,"front","BODO",34288,189.377784,1,1.926,3,2,0.674534613147179,17.361,1,2,340,0,0,0,1
"13663","SEA",3052612,"front","BODO",34289,25.702108,0,1,1,3,0.674534613147179,18.775,21,2,340,0,0,1,0
"13665","SEA",3052853,"front","BODO",34290,24.076609,1,1.114,1,3,0.674534613147179,18.807,4,2,340,0,0,0,1
"13668","SEA",3052853,"front","BODO",34291,30.603616,1,1.114,1,3,0.674534613147179,18.88,19,2,340,0,0,0,1
"13670","SEA",3053336,"front","BODO",34292,37.207357,1,3,1,2,0.674534613147179,19.131,51,2,340,0,0,0,1
"13671","SEA",3052616,"front","BODO",34293,83.343218,1,2,2,3,0.674534613147179,19.918,3,2,340,0,0,0,1
"13673","SEA",3052615,"front","BODO",34294,118.763661,1,1.792,2,3,0.674534613147179,19.975,11,2,340,0,0,0,1
"13676","SEA",3052615,"front","BODO",34295,9.584335,0,1.792,2,3,0.674534613147179,20.008,1,2,340,0,0,1,0
"13677","SEA",3052374,"front","BODO",34296,107.724553,1,2,2,3,0.674534613147179,20.093,7,2,340,0,0,0,1
"13680","SEA",3052373,"front","BODO",34297,77.627954,1,2,2,3,0.674534613147179,20.137,17,2,340,0,0,0,1
"13682","SEA",3052377,"front","BODO",34298,225.837992,1,2,0.998,3,0.674534613147179,20.729,1,2,340,0,1,0,0
"13683","SEA",3052619,"front","BODO",34299,14.392968,1,2,0,3,0.674534613147179,20.866,13,2,340,0,0,0,1
"13686","SEA",3052860,"front","BODO",34300,105.585817,1,2.357,0.305,3,0.674534613147179,20.912,27,2,340,0,1,0,0
"13687","SEA",3051177,"front","BODO",34340,148.093304,1,3.517,2,2,0.674534613147179,15.484,5,2,340,0,0,0,1
"13690","SEA",3045922,"front","BODO",34353,114.276107,1,3,2,2,0.674534613147179,15.48,3,2,340,0,1,0,0
"13691","SEA",3045923,"front","BODO",34355,38.872344,1,3,2,2,0.674534613147179,15.641,6,2,340,0,1,0,0
"13693","SEA",3045925,"front","BODO",34360,114.276107,1,3,2,2,0.674534613147179,15.787,15,2,340,0,1,0,0
"13695","SEA",3046404,"front","BODO",34363,12.788215,1,3,2,3,0.674534613147179,16.571,2,2,340,0,1,0,0
"13698","SEA",3046402,"front","BODO",34364,25.702108,1,3,2,3,0.674534613147179,16.698,10,2,340,0,0,0,1
"13700","SEA",3047839,"front","BODO",34381,9.584335,1,3,2,2,0.674534613147179,13.213,8,2,340,0,0,0,1
"13702","SEA",3047838,"front","BODO",34382,11.18542,1,3,2,2,0.674534613147179,13.284,3,2,340,0,0,0,1
"13704","SEA",3048318,"front","BODO",34383,95.201302,1,3,1.456,2,0.674534613147179,13.406,10,2,340,0,0,0,1
"13705","SEA",3048319,"front","BODO",34384,167.578645,1,3,1,2,0.674534613147179,13.456,28,2,340,0,0,0,1
"13707","SEA",3048319,"front","BODO",34385,30.603616,1,3,1,2,0.674534613147179,13.551,35,2,340,0,0,0,1
"13709","SEA",3049039,"front","BODO",34387,14.392968,1,4,1,3,0.674534613147179,14.301,15,2,340,0,0,0,1
"13712","SEA",3048557,"front","BODO",34388,85.278345,0,3,1,3,0.674534613147179,14.476,11,2,340,0,0,1,0
"13714","SEA",3048556,"front","BODO",34389,42.221175,1,3,1,2.856,0.674534613147179,14.506,3,2,340,0,0,0,1
"13715","SEA",3048794,"front","BODO",34391,292.669179,1,3,1,2,0.674534613147179,14.637,5,2,340,0,1,0,0
"13717","SEA",3049750,"front","BODO",34392,170.538359,1,3,3,1.644,0.674534613147179,17.512,10,2,340,0,1,0,0
"13719","SEA",3050229,"front","BODO",34393,251.712726,1,2.647,1.337,2.663,0.674534613147179,17.63,7,2,340,0,1,0,0
"13722","SEA",3050229,"front","BODO",34394,70.201055,1,2.647,1.337,2.663,0.674534613147179,17.68,18,2,340,0,1,0,0
"13724","SEA",3050470,"front","BODO",34395,35.548271,1,3,1,3,0.674534613147179,17.829,2,2,340,0,1,0,0
"13726","SEA",3050467,"front","BODO",34397,118.763661,1,3,2.561,2,0.674534613147179,18.639,35,2,340,0,0,0,1
"13727","SEA",3036827,"front","BODO",34466,261.179708,1,4,2,2,0.674534613147179,17.881,15,2,340,0,1,0,0
"13730","SEA",3036825,"front","BODO",34470,77.627954,1,4,3,2,0.674534613147179,18.569,40,2,340,0,1,0,0
"13731","SEA",3035612,"front","BODO",34473,179.715676,1,2,2,2.996,0.674534613147179,19.808,17,2,340,0,0,0,1
"13733","SEA",3040654,"front","BODO",34644,182.88,1,3,1,3,0.674534613147179,13.471,6,2,340,0,0,0,1
"13735","SEA",3040409,"front","BODO",34645,164.665892,1,2,1,3,0.674534613147179,14.026,11,2,340,0,1,0,0
"13737","SEA",3039923,"front","BODO",34647,217.947897,1,1.396,0.764,2.764,0.674534613147179,14.416,85,2,340,0,1,0,0
"13739","SEA",3039923,"front","BODO",34648,140.32876,1,1.396,0.764,2.764,0.674534613147179,14.471,91,2,340,0,0,0,1
"13741","SEA",3039922,"front","BODO",34649,316.757452,0,1.445,0.745,2.745,0.674534613147179,14.567,24,2,340,0,0,1,0
"13743","SEA",3040402,"front","BODO",34654,103.468526,1,1.54,1,3,0.674534613147179,17.931,166,2,340,0,0,0,1
"13745","SEA",3040163,"front","BODO",34656,210.379374,1,1,0.705,2.886,0.674534613147179,18.64,3,2,340,0,0,0,1
"13748","SEA",3039203,"front","BODO",34658,89.196536,1,2,0.421,3,0.674534613147179,20.293,47,2,340,0,1,0,0
"13750","SEA",3038962,"front","BODO",34659,261.179708,0,2,1,3,0.674534613147179,20.931,2,2,340,0,0,1,0
"13752","SEA",3038964,"front","BODO",34660,114.276107,1,1.772,0.456,3,0.674534613147179,21.503,16,2,340,0,0,0,1
"13753","SEA",3039698,"front","BODO",34847,242.689957,1,2,1,3,0.674534613147179,14.103,13,2,340,0,0,0,1
"13756","SEA",3039697,"front","BODO",34848,261.179708,1,2,1,3,0.674534613147179,14.267,17,2,340,0,1,0,0
"13758","SEA",3039696,"front","BODO",34849,15.999927,1,2,1,3,0.674534613147179,14.357,15,2,340,0,0,0,1
